t,q0,q1,q2,q3,b1,b2,b3
125.1100006104,0.9945428967,-0.0000011198,0.0751886740,0.0723262504,-0.0002897212,0.0005575253,0.0001578911
125.1200027466,0.9944269061,0.0001672415,0.0749057978,0.0741906092,-0.0002900536,0.0005877403,-0.0000284980
125.1299972534,0.9944371581,0.0014815009,0.0755548030,0.0733759850,-0.0004310833,0.0005338468,0.0000424971
125.1399993896,0.9944352508,0.0019094726,0.0755603984,0.0733859614,-0.0004736148,0.0005365528,0.0000379590
125.1500015259,0.9944105744,0.0027438346,0.0762606040,0.0729691163,-0.0005652603,0.0004739524,0.0000742550
125.1600036621,0.9945830107,0.0010724901,0.0733527541,0.0736414641,-0.0003721848,0.0007536659,0.0000222398
125.1699981689,0.9944477081,0.0019357878,0.0752152279,0.0735708177,-0.0004721196,0.0005733543,0.0000224346
125.1800003052,0.9944961071,0.0025100280,0.0753731504,0.0727332905,-0.0005371571,0.0005639571,0.0001005091
125.1900024414,0.9945588708,0.0033741931,0.0756201446,0.0715745836,-0.0006330464,0.0005461112,0.0002107793
125.1999969482,0.9942535758,0.0001538034,0.0776768774,0.0736625865,-0.0003111295,0.0003152738,0.0000279753
125.2099990845,0.9939903617,-0.0012375793,0.0797782689,0.0749472529,-0.0001784182,0.0000951693,-0.0000904992
125.2200012207,0.9938245416,-0.0032935701,0.0797938332,0.0770383850,0.0000416092,0.0000775405,-0.0002809888
125.2300033569,0.9938587546,-0.0034583844,0.0800921991,0.0762766600,0.0000504111,0.0000478236,-0.0002022143
125.2399978638,0.9938755035,-0.0046056905,0.0792095661,0.0769174695,0.0001756843,0.0001292932,-0.0002551377
125.2500000000,0.9939052463,-0.0046183914,0.0793040022,0.0764320642,0.0001726200,0.0001214736,-0.0002057661
125.2600021362,0.9939392805,-0.0038263195,0.0799640864,0.0753381848,0.0000797068,0.0000622581,-0.0001049360
125.2699966431,0.9939485788,-0.0028284208,0.0807544962,0.0744115412,-0.0000331637,-0.0000091461,-0.0000194076
125.2799987793,0.9938459396,-0.0002075919,0.0835703909,0.0727059841,-0.0003262606,-0.0002693511,0.0001274099
125.2900009155,0.9939025640,-0.0023033672,0.0808799416,0.0749057978,-0.0000782615,-0.0000154662,-0.0000722805
125.3000030518,0.9939247370,-0.0021702996,0.0803363919,0.0752004236,-0.0000857462,0.0000399458,-0.0001010972
125.3099975586,0.9939303398,-0.0025410263,0.0797251388,0.0757621974,-0.0000398269,0.0000994519,-0.0001537292
125.3199996948,0.9938920140,-0.0023831956,0.0800577700,0.0759195089,-0.0000548542,0.0000670386,-0.0001706743
125.3300018311,0.9939739108,-0.0030468146,0.0788922012,0.0760437846,0.0000202383,0.0001774420,-0.0001776400
125.3399963379,0.9939939380,-0.0030218991,0.0788617432,0.0758145750,0.0000180601,0.0001799611,-0.0001546847
125.3499984741,0.9940402508,-0.0028864434,0.0787408724,0.0753362775,0.0000012703,0.0001949848,-0.0001081471
125.3600006104,0.9940081835,-0.0024187705,0.0793721154,0.0751135647,-0.0000524673,0.0001354593,-0.0000889682
125.3700027466,0.9940270782,-0.0024123311,0.0791890174,0.0750557929,-0.0000532299,0.0001544514,-0.0000824599
125.3799972534,0.9940879345,-0.0018285854,0.0793163106,0.0741272345,-0.0001203244,0.0001477315,0.0000060397
125.3899993896,0.9941837788,-0.0026338380,0.0778557435,0.0743651390,-0.0000272297,0.0002898996,-0.0000106587
125.4000015259,0.9943346977,-0.0021014079,0.0794909596,0.0705364645,-0.0001209766,0.0001321675,0.0003671075
125.4100036621,0.9944344163,-0.0018447225,0.0798429623,0.0687165856,-0.0001625554,0.0001009692,0.0005465307
125.4199981689,0.9944996238,-0.0025269398,0.0790793672,0.0686346292,-0.0000898800,0.0001717422,0.0005612585
125.4300003052,0.9945451021,-0.0049910378,0.0767260790,0.0704861507,0.0001850385,0.0003887077,0.0003979797
125.4400024414,0.9946357608,-0.0040305383,0.0774582177,0.0684374124,0.0000687327,0.0003221335,0.0005941810
125.4499969482,0.9946416020,-0.0042672940,0.0772392303,0.0685855970,0.0000955598,0.0003424768,0.0005808709
125.4599990845,0.9946216941,-0.0042429692,0.0774383023,0.0686518997,0.0000939330,0.0003235075,0.0005750293
125.4700012207,0.9946064353,-0.0056952536,0.0762058944,0.0701312646,0.0002565935,0.0004356342,0.0004401380
125.4800033569,0.9946153164,-0.0056032226,0.0764585137,0.0697363168,0.0002419645,0.0004117466,0.0004783551
125.4899978638,0.9945553541,-0.0060585495,0.0765007362,0.0705025643,0.0002927022,0.0004055828,0.0004048446
125.5000000000,0.9941143990,-0.0040278393,0.0782589912,0.0748064220,0.0001102889,0.0002459068,-0.0000434660
125.5100021362,0.9939509630,-0.0029846579,0.0787176788,0.0765251368,0.0000163077,0.0002059038,-0.0002245731
125.5199966431,0.9938532114,-0.0024320125,0.0790572837,0.0774589926,-0.0000351062,0.0001741119,-0.0003223306
125.5299987793,0.9937494993,-0.0003145359,0.0812666342,0.0765345022,-0.0002706073,-0.0000284489,-0.0002476892
125.5400009155,0.9939178824,0.0000005657,0.0800181925,0.0756595731,-0.0002990032,0.0000981791,-0.0001613974
125.5500030518,0.9938752651,-0.0006609831,0.0794362649,0.0768212900,-0.0002190713,0.0001514206,-0.0002706602
125.5599975586,0.9938666821,0.0003393072,0.0804093927,0.0759165958,-0.0003322047,0.0000642260,-0.0001872933
125.5699996948,0.9938706756,0.0002411397,0.0801509246,0.0761381760,-0.0003194187,0.0000900285,-0.0002065897
125.5800018311,0.9937944412,0.0001743376,0.0805212632,0.0767401457,-0.0003103198,0.0000538163,-0.0002660762
125.5899963379,0.9937517047,-0.0003215363,0.0803130269,0.0775075108,-0.0002519404,0.0000697931,-0.0003382211
125.5999984741,0.9939178824,-0.0011034932,0.0809317976,0.0746731833,-0.0002009445,0.0000048857,-0.0000492981
125.6100006104,0.9940574765,-0.0027038995,0.0796599463,0.0741398335,-0.0000380389,0.0001212864,0.0000185542
125.6200027466,0.9939351678,-0.0024589105,0.0813278481,0.0739774108,-0.0000760433,-0.0000420056,0.0000312707
125.6299972534,0.9938467741,-0.0036620819,0.0809981301,0.0754624680,0.0000583299,-0.0000186616,-0.0001053597
125.6399993896,0.9939141870,-0.0061247633,0.0785138533,0.0770243034,0.0003341563,0.0002103090,-0.0002375124
125.6500015259,0.9939481020,-0.0042064972,0.0805995390,0.0745203421,0.0001081057,0.0000172292,-0.0000034812
125.6600036621,0.9939597249,-0.0034667328,0.0811181664,0.0738369226,0.0000258410,-0.0000283307,0.0000586755
125.6699981689,0.9939376116,-0.0039040518,0.0807122737,0.0745539963,0.0000777197,0.0000098764,-0.0000076458
125.6800003052,0.9937840104,-0.0044738948,0.0811489895,0.0760798156,0.0001425384,-0.0000374809,-0.0001547657
125.6900024414,0.9938554168,-0.0052768039,0.0800304636,0.0762804002,0.0002333061,0.0000702482,-0.0001660831
125.6999969482,0.9939661026,-0.0053362744,0.0790357739,0.0758705363,0.0002433292,0.0001694990,-0.0001235087
125.7099990845,0.9939622879,-0.0056029940,0.0787210763,0.0762264952,0.0002739943,0.0001995508,-0.0001579387
125.7200012207,0.9938862920,-0.0042262147,0.0804985091,0.0754460394,0.0001177767,0.0000342723,-0.0000922709
125.7300033569,0.9939696789,-0.0033171787,0.0806091577,0.0742657408,0.0000183591,0.0000314188,0.0000194544
125.7399978638,0.9938834310,-0.0039754943,0.0803278089,0.0756798461,0.0000968356,0.0000549325,-0.0001147053
125.7500000000,0.9939005971,-0.0034524968,0.0807179064,0.0750619397,0.0000364835,0.0000207146,-0.0000562576
125.7600021362,0.9940173030,-0.0046392120,0.0788075030,0.0754816756,0.0001710492,0.0002040119,-0.0000871898
125.7699966431,0.9939467907,-0.0048488956,0.0791956335,0.0759892687,0.0001921452,0.0001640945,-0.0001351304
125.7799987793,0.9939292073,-0.0033927909,0.0807625428,0.0746369660,0.0000238402,0.0000193732,-0.0000125498
125.7900009155,0.9939879775,-0.0042436537,0.0794276223,0.0752409920,0.0001224116,0.0001478964,-0.0000661611
125.8000030518,0.9938986301,-0.0056104162,0.0800521597,0.0756689459,0.0002556627,0.0000746517,-0.0000969098
125.8099975586,0.9939162731,-0.0062687052,0.0800711364,0.0753650814,0.0003178453,0.0000687386,-0.0000618055
125.8199996948,0.9939088821,-0.0066195666,0.0801848620,0.0753113404,0.0003495464,0.0000551588,-0.0000517697
125.8300018311,0.9939543605,-0.0070079234,0.0797383636,0.0751503557,0.0003907860,0.0000981772,-0.0000317778
125.8399963379,0.9939159751,-0.0068207155,0.0803018734,0.0750748962,0.0003667952,0.0000447793,-0.0000247619
125.8499984741,0.9940236807,-0.0068143401,0.0796656087,0.0743237659,0.0003643889,0.0001097550,0.0000507367
125.8600006104,0.9939320683,-0.0061087031,0.0809063166,0.0742686614,0.0002858905,-0.0000095507,0.0000500845
125.8700027466,0.9939106107,-0.0073705083,0.0797453001,0.0756838843,0.0004318709,0.0000984600,-0.0000791065
125.8799972534,0.9939327240,-0.0070455251,0.0800644904,0.0750851035,0.0003923187,0.0000697272,-0.0000207416
125.8899993896,0.9938880205,-0.0060935766,0.0812601894,0.0744733065,0.0002842295,-0.0000399282,0.0000317824
125.9000015259,0.9940597415,-0.0032592032,0.0781869441,0.0756401792,0.0000348384,0.0002890365,-0.0001046486
125.9100036621,0.9940015078,-0.0010066554,0.0783135146,0.0763351619,-0.0001834730,0.0002916789,-0.0001915557
125.9199981689,0.9940380454,-0.0000664976,0.0776764750,0.0765172616,-0.0002712128,0.0003630065,-0.0002148700
125.9300003052,0.9941434860,0.0012876414,0.0776026919,0.0752000138,-0.0004149722,0.0003838166,-0.0000933702
125.9400024414,0.9939609170,0.0024102207,0.0792976692,0.0758141503,-0.0005328325,0.0002219453,-0.0001628002
125.9499969482,0.9938486218,0.0026340757,0.0798532143,0.0766905919,-0.0005519219,0.0001681529,-0.0002521722
125.9599990845,0.9938424826,0.0026272614,0.0797091946,0.0769200101,-0.0005481497,0.0001834650,-0.0002740284
125.9700012207,0.9940053821,0.0020736677,0.0781021714,0.0764790028,-0.0004827004,0.0003394382,-0.0002250540
125.9800033569,0.9940230250,0.0012933700,0.0773423836,0.0770374164,-0.0003963350,0.0004103919,-0.0002746007
125.9899978638,0.9941178560,0.0015488483,0.0771228522,0.0760223716,-0.0004298158,0.0004347833,-0.0001744748
126.0000000000,0.9942487478,-0.0016210215,0.0754914433,0.0759463757,-0.0001041935,0.0005733855,-0.0001410480
126.0100021362,0.9945513010,-0.0029681707,0.0735892355,0.0737802014,0.0000270301,0.0007542936,0.0000868033
126.0199966431,0.9945359230,-0.0046375887,0.0728129819,0.0746668726,0.0002048197,0.0008190952,0.0000119160
126.0299987793,0.9946117997,-0.0036968694,0.0737931058,0.0727217346,0.0000894706,0.0007277187,0.0001980269
126.0400009155,0.9946188331,-0.0035775593,0.0739472359,0.0724742711,0.0000743455,0.0007149775,0.0002219884
126.0500030518,0.9945610166,-0.0035259665,0.0743947923,0.0728115588,0.0000677616,0.0006714555,0.0001883240
126.0599975586,0.9945728779,-0.0027093766,0.0750907138,0.0719640851,-0.0000249458,0.0006088315,0.0002674357
126.0699996948,0.9945745468,-0.0036164562,0.0740920231,0.0729308650,0.0000791299,0.0007029439,0.0001781743
126.0800018311,0.9945970774,-0.0042306241,0.0734326094,0.0732552409,0.0001468528,0.0007654110,0.0001515393
126.0899963379,0.9944828153,-0.0034734874,0.0750349760,0.0732235759,0.0000604755,0.0006102233,0.0001484154
126.0999984741,0.9939939380,-0.0015100059,0.0774792507,0.0772704780,-0.0001227084,0.0003795637,-0.0002718906
126.1100006104,0.9938776493,-0.0020820862,0.0762865320,0.0798950046,-0.0000354749,0.0004930651,-0.0005299284
126.1200027466,0.9938743711,-0.0009910143,0.0768973827,0.0793701261,-0.0001518221,0.0004417782,-0.0004847077
126.1299972534,0.9938708544,-0.0008754981,0.0766751170,0.0796304122,-0.0001585938,0.0004666043,-0.0005114587
126.1399993896,0.9938962460,0.0024524862,0.0794685036,0.0764791369,-0.0005359863,0.0002161184,-0.0002254131
126.1500015259,0.9937014580,0.0032609310,0.0808276460,0.0775480419,-0.0006173565,0.0000866478,-0.0003377256
126.1600036621,0.9936785698,0.0044092741,0.0816346481,0.0769366920,-0.0007425083,0.0000148102,-0.0002861527
126.1699981689,0.9936955571,0.0040879729,0.0809339583,0.0774730518,-0.0007010237,0.0000826686,-0.0003363902
126.1800003052,0.9937047958,0.0043330272,0.0810107961,0.0772612244,-0.0007267555,0.0000778879,-0.0003166543
126.1900024414,0.9937468767,0.0029276400,0.0794161484,0.0784330964,-0.0005641719,0.0002253416,-0.0004221213
126.1999969482,0.9937116504,0.0014037590,0.0789548159,0.0793810636,-0.0004004656,0.0002592963,-0.0005047969
126.2099990845,0.9937096238,0.0036176520,0.0814955756,0.0767235085,-0.0006613520,0.0000257608,-0.0002570382
126.2200012207,0.9936651587,0.0026530186,0.0807945207,0.0780692399,-0.0005496647,0.0000887704,-0.0003839450
126.2300033569,0.9936372042,0.0019210173,0.0803841278,0.0788656846,-0.0004661492,0.0001239019,-0.0004557888
126.2399978638,0.9936041236,0.0015485140,0.0804024637,0.0792712793,-0.0004263371,0.0001202521,-0.0004929772
126.2500000000,0.9935889840,0.0016300683,0.0806796327,0.0791777596,-0.0004364998,0.0000931872,-0.0004841766
126.2600021362,0.9936724901,0.0030712776,0.0814941674,0.0772288218,-0.0006011698,0.0000232070,-0.0003000501
126.2699966431,0.9936740994,0.0046129222,0.0826409757,0.0759013444,-0.0007730108,-0.0000774084,-0.0001793417
126.2799987793,0.9936071038,0.0064840480,0.0843480527,0.0747547448,-0.0009799037,-0.0002318375,-0.0000807296
126.2900009155,0.9935634732,0.0057465285,0.0836097077,0.0762104243,-0.0008884887,-0.0001628613,-0.0002195816
126.3000030518,0.9939599633,0.0011232363,0.0802034810,0.0748982728,-0.0004144036,0.0001450309,-0.0000470025
126.3099975586,0.9941232800,-0.0003545582,0.0797687769,0.0731832385,-0.0002780272,0.0001794288,0.0001367219
126.3199996948,0.9941114187,-0.0017438522,0.0795836002,0.0735253766,-0.0001368886,0.0001883311,0.0001141962
126.3300018311,0.9941373467,-0.0024926309,0.0793376043,0.0734190121,-0.0000619090,0.0002091314,0.0001303668
126.3399963379,0.9942129254,-0.0022570298,0.0794135034,0.0723121166,-0.0000940513,0.0002050230,0.0002397753
126.3499984741,0.9941201210,-0.0021829901,0.0801860392,0.0727372020,-0.0001035875,0.0001297647,0.0001972841
126.3600006104,0.9941258430,-0.0035548366,0.0789163709,0.0739821866,0.0000517702,0.0002473306,0.0000854508
126.3700027466,0.9941906333,-0.0023826284,0.0797915608,0.0721986964,-0.0000851769,0.0001692377,0.0002550349
126.3799972534,0.9941846728,-0.0020562983,0.0800417960,0.0720136836,-0.0001207579,0.0001452283,0.0002703305
126.3899993896,0.9943347573,-0.0029092398,0.0782089680,0.0719264075,-0.0000230147,0.0003232071,0.0002877018
126.4000015259,0.9940016270,-0.0035972905,0.0786852837,0.0758708492,0.0000712625,0.0002713124,-0.0001005132
126.4100036621,0.9939008355,-0.0029537135,0.0796165243,0.0762475505,0.0000028780,0.0001844136,-0.0001435911
126.4199981689,0.9939213395,-0.0032200895,0.0790081471,0.0766014308,0.0000374433,0.0002441532,-0.0001752868
126.4300003052,0.9937840104,-0.0031599239,0.0798675865,0.0774889886,0.0000318430,0.0001585334,-0.0002649424
126.4400024414,0.9937510490,-0.0023616962,0.0807808712,0.0769920945,-0.0000574184,0.0000727229,-0.0002223469
126.4499969482,0.9936786294,-0.0019471067,0.0814837962,0.0771977901,-0.0001029681,0.0000056044,-0.0002453694
126.4599990845,0.9936677814,-0.0004433769,0.0827997997,0.0759498551,-0.0002724440,-0.0001149156,-0.0001328475
126.4700012207,0.9936578274,0.0005664026,0.0835093111,0.0752992928,-0.0003848634,-0.0001763889,-0.0000755677
126.4800033569,0.9937366247,0.0004708192,0.0826795027,0.0751760080,-0.0003689327,-0.0000929404,-0.0000615162
126.4899978638,0.9937607646,0.0008399781,0.0827661678,0.0747576505,-0.0004088771,-0.0000989451,-0.0000228215
126.5000000000,0.9940113425,-0.0010813688,0.0792447925,0.0752363056,-0.0001874731,0.0002388577,-0.0000526594
126.5100021362,0.9941325188,-0.0011596780,0.0785970241,0.0743083879,-0.0001824355,0.0003045112,0.0000409949
126.5199966431,0.9941235185,-0.0018922229,0.0780567378,0.0749804899,-0.0000997329,0.0003526723,-0.0000196913
126.5299987793,0.9940960407,-0.0006364724,0.0795357302,0.0738017559,-0.0002443269,0.0002152364,0.0000858305
126.5400009155,0.9942070246,0.0000506230,0.0793176591,0.0725337192,-0.0003203265,0.0002429534,0.0002071422
126.5500030518,0.9940392971,-0.0002095155,0.0799994320,0.0740671158,-0.0002865116,0.0001708261,0.0000568145
126.5599975586,0.9940345883,0.0005661313,0.0807004198,0.0733648837,-0.0003732849,0.0001071965,0.0001219195
126.5699996948,0.9940556288,0.0019455790,0.0816750973,0.0719640106,-0.0005297582,0.0000223068,0.0002507882
126.5800018311,0.9941109419,0.0020610895,0.0811733976,0.0717639774,-0.0005382495,0.0000743096,0.0002701984
126.5899963379,0.9940366149,0.0036865964,0.0829223543,0.0707214549,-0.0007179168,-0.0000860575,0.0003607697
126.5999984741,0.9940333962,0.0042404192,0.0826313049,0.0710749328,-0.0007674404,-0.0000529128,0.0003208691
126.6100006104,0.9939554930,0.0031385149,0.0817831308,0.0731726289,-0.0006329692,0.0000234551,0.0001217534
126.6200027466,0.9940680265,0.0010692253,0.0792356506,0.0744951665,-0.0003984731,0.0002623610,0.0000076285
126.6299972534,0.9939495325,0.0002592074,0.0795527622,0.0757345110,-0.0003111530,0.0002240460,-0.0001097667
126.6399993896,0.9939878583,-0.0007835405,0.0785983130,0.0762230456,-0.0001971582,0.0003127436,-0.0001498105
126.6500015259,0.9940308332,-0.0032781549,0.0762062520,0.0780038461,0.0000835173,0.0005316711,-0.0003068080
126.6600036621,0.9940558672,-0.0039883419,0.0758425593,0.0780067891,0.0001566118,0.0005624489,-0.0003002144
126.6699981689,0.9941348433,-0.0033995521,0.0762258545,0.0766418055,0.0000841588,0.0005311830,-0.0001668035
126.6800003052,0.9941219091,-0.0025461423,0.0771460012,0.0759188011,-0.0000111600,0.0004468449,-0.0001012050
126.6900024414,0.9941242337,-0.0016365674,0.0778741762,0.0751670152,-0.0001129295,0.0003814637,-0.0000316233
126.6999969482,0.9941886067,-0.0019511549,0.0789417401,0.0731671154,-0.0001068512,0.0002729932,0.0001711246
126.7099990845,0.9941953421,-0.0021001142,0.0795154274,0.0724472925,-0.0001023687,0.0002161410,0.0002448433
126.7200012207,0.9941170812,-0.0026305621,0.0798624530,0.0731194019,-0.0000476144,0.0001794210,0.0001823143
126.7300033569,0.9942731261,-0.0022633784,0.0793964937,0.0714991838,-0.0000936198,0.0002312081,0.0003429888
126.7399978638,0.9942460060,-0.0036325012,0.0783410519,0.0729691237,0.0000629431,0.0003287575,0.0002070382
126.7500000000,0.9942548275,-0.0044617229,0.0777152032,0.0734703466,0.0001537929,0.0003855213,0.0001656903
126.7600021362,0.9941633940,-0.0054935040,0.0775156468,0.0748360977,0.0002711560,0.0003996875,0.0000391724
126.7699966431,0.9940985441,-0.0064755185,0.0772249103,0.0759106055,0.0003782063,0.0004223482,-0.0000577464
126.7799987793,0.9941678047,-0.0058679678,0.0776249170,0.0746345744,0.0003043245,0.0003877671,0.0000647083
126.7900009155,0.9942077994,-0.0062036514,0.0770440772,0.0746769980,0.0003431470,0.0004421444,0.0000645710
126.8000030518,0.9941319227,-0.0068363310,0.0762708634,0.0764055997,0.0004241724,0.0005146340,-0.0001009387
126.8099975586,0.9939890504,-0.0069620600,0.0768784285,0.0776339173,0.0004426785,0.0004536504,-0.0002222629
126.8199996948,0.9937945604,-0.0056643644,0.0793091655,0.0777844191,0.0002957457,0.0002212018,-0.0002481621
126.8300018311,0.9938020706,-0.0050160550,0.0796733126,0.0773605108,0.0002246915,0.0001907197,-0.0002100657
126.8399963379,0.9938537478,-0.0058797039,0.0783337653,0.0780000687,0.0003261652,0.0003186988,-0.0002644443
126.8499984741,0.9938922524,-0.0056124441,0.0784114599,0.0774497166,0.0002949325,0.0003128549,-0.0002117187
126.8600006104,0.9938758016,-0.0049274294,0.0791594535,0.0769441277,0.0002164718,0.0002452337,-0.0001661895
126.8700027466,0.9937788844,-0.0033733798,0.0811080486,0.0762475953,0.0000423342,0.0000630173,-0.0001108732
126.8799972534,0.9937407970,-0.0035043382,0.0809383914,0.0769152939,0.0000627919,0.0000797921,-0.0001739533
126.8899993896,0.9937555194,-0.0030065156,0.0812152028,0.0764529482,0.0000082760,0.0000561769,-0.0001308574
126.9000015259,0.9940482974,-0.0023482286,0.0790665150,0.0749063492,-0.0000516479,0.0002759683,0.0000201991
126.9100036621,0.9941278696,-0.0006480756,0.0796599612,0.0732370839,-0.0002384823,0.0002302165,0.0001735972
126.9199981689,0.9941881895,0.0001923712,0.0796063989,0.0724752769,-0.0003276436,0.0002435966,0.0002437440
126.9300003052,0.9942131639,0.0011022753,0.0799598321,0.0717322677,-0.0004252598,0.0002148278,0.0003094898
126.9400024414,0.9943112135,0.0010075902,0.0789936781,0.0714434981,-0.0004115606,0.0003116065,0.0003407731
126.9499969482,0.9943120480,0.0000322833,0.0780133978,0.0725082457,-0.0002978779,0.0004009261,0.0002437563
126.9599990845,0.9942132831,0.0009370788,0.0795809105,0.0721525401,-0.0004017170,0.0002510175,0.0002719805
126.9700012207,0.9941592216,0.0003048773,0.0792712197,0.0732358471,-0.0003268007,0.0002765668,0.0001687760
126.9800033569,0.9941003323,0.0003253274,0.0797296166,0.0735367984,-0.0003311416,0.0002311314,0.0001401447
126.9899978638,0.9942409396,-0.0006640696,0.0779422149,0.0735505000,-0.0002196348,0.0004022179,0.0001489348
127.0000000000,0.9938539267,0.0004484348,0.0821167156,0.0742367357,-0.0003554961,-0.0000060000,0.0000690964
127.0100021362,0.9937271476,-0.0006989878,0.0819776729,0.0760630816,-0.0002247501,-0.0000013992,-0.0001018333
127.0199966431,0.9937899113,-0.0020114551,0.0806004629,0.0766890794,-0.0000774845,0.0001269531,-0.0001518353
127.0299987793,0.9936676025,-0.0017943486,0.0818371624,0.0769682974,-0.0001046866,0.0000054046,-0.0001825754
127.0400009155,0.9938455224,-0.0016914405,0.0809208304,0.0756310374,-0.0001193152,0.0000981056,-0.0000492360
127.0500030518,0.9937276840,-0.0026070895,0.0808224827,0.0772415400,-0.0000138462,0.0001010723,-0.0002014081
127.0599975586,0.9937549233,-0.0016044923,0.0817185640,0.0759654790,-0.0001300036,0.0000207160,-0.0000807078
127.0699996948,0.9938043356,-0.0027722667,0.0802425370,0.0768530071,0.0000060688,0.0001599356,-0.0001583518
127.0800018311,0.9937904477,-0.0012863913,0.0818374082,0.0753758997,-0.0001659537,0.0000122510,-0.0000234185
127.0899963379,0.9938492775,-0.0015059882,0.0811097249,0.0753830299,-0.0001381480,0.0000847312,-0.0000216273
127.0999984741,0.9936426878,0.0034722406,0.0830786005,0.0758955702,-0.0006424597,-0.0000751267,-0.0001154516
127.1100006104,0.9934687018,0.0024608865,0.0809459835,0.0803840086,-0.0004890541,0.0001250596,-0.0005546240
127.1200027466,0.9934898019,0.0030214326,0.0805426463,0.0805096626,-0.0005389889,0.0001708419,-0.0005727481
127.1299972534,0.9933625460,0.0040678708,0.0818392858,0.0807257369,-0.0006497874,0.0000498621,-0.0006014219
127.1399993896,0.9934430122,0.0042582210,0.0812077224,0.0803632289,-0.0006665264,0.0001139011,-0.0005653095
127.1500015259,0.9934936762,0.0054265200,0.0817720443,0.0790836662,-0.0007949913,0.0000674600,-0.0004458743
127.1600036621,0.9933871627,0.0052320552,0.0820279941,0.0801629871,-0.0007707562,0.0000389990,-0.0005522459
127.1699981689,0.9935156703,0.0055017192,0.0814208686,0.0791650563,-0.0008005755,0.0001041599,-0.0004546194
127.1800003052,0.9934443831,0.0064907344,0.0826436281,0.0787152871,-0.0009111375,-0.0000101538,-0.0004171648
127.1900024414,0.9933293462,0.0066271652,0.0832899436,0.0794714019,-0.0009246242,-0.0000738475,-0.0004917125
127.1999969482,0.9937237501,0.0049697170,0.0826917514,0.0751701817,-0.0007906372,-0.0000214399,-0.0000486931
127.2099990845,0.9939127564,0.0045941644,0.0827167630,0.0726241916,-0.0007728643,-0.0000210967,0.0002091707
127.2200012207,0.9938578010,0.0033499356,0.0826833099,0.0734782666,-0.0006415584,-0.0000258656,0.0001359184
127.2300033569,0.9939085841,0.0020683852,0.0817023590,0.0739337131,-0.0005027232,0.0000639197,0.0001013329
127.2399978638,0.9940382838,0.0008033564,0.0801317245,0.0739334226,-0.0003661798,0.0002125774,0.0001132381
127.2500000000,0.9940298796,0.0026304270,0.0821199119,0.0717914328,-0.0005790532,0.0000295503,0.0003106943
127.2600021362,0.9940396547,0.0018515009,0.0812514424,0.0726632476,-0.0004880533,0.0001107933,0.0002305274
127.2699966431,0.9940841198,0.0001254274,0.0794916376,0.0740127861,-0.0002935267,0.0002731770,0.0001111840
127.2799987793,0.9939807057,0.0004179206,0.0806796849,0.0741146952,-0.0003294611,0.0001568639,0.0000996853
127.2900009155,0.9939553738,0.0003888704,0.0808846205,0.0742314905,-0.0003265898,0.0001362527,0.0000882987
127.3000030518,0.9939401150,0.0019202784,0.0821783468,0.0729810447,-0.0004975607,0.0000201899,0.0002000981
127.3099975586,0.9938755035,0.0026558754,0.0829462484,0.0729691982,-0.0005761412,-0.0000505482,0.0001955001
127.3199996948,0.9940086603,0.0025194727,0.0817574039,0.0724992976,-0.0005568546,0.0000668019,0.0002453954
127.3300018311,0.9940047264,0.0014462388,0.0807821676,0.0736667812,-0.0004343591,0.0001549380,0.0001378824
127.3399963379,0.9940527678,-0.0004486513,0.0788933039,0.0750652999,-0.0002203877,0.0003302002,0.0000156464
127.3499984741,0.9939827919,0.0004573084,0.0804918557,0.0742901266,-0.0003284389,0.0001785714,0.0000849274
127.3600006104,0.9939223528,-0.0006757705,0.0798421428,0.0757830814,-0.0001988603,0.0002338029,-0.0000548773
127.3700027466,0.9941051006,-0.0012897598,0.0782923922,0.0749913380,-0.0001326736,0.0003846308,0.0000294050
127.3799972534,0.9940591455,-0.0001092731,0.0798249021,0.0739892572,-0.0002703787,0.0002407858,0.0001204329
127.3899993896,0.9939799905,-0.0008930961,0.0794910267,0.0753936470,-0.0001771361,0.0002681065,-0.0000131022
127.4000015259,0.9937332273,-0.0010915857,0.0809007585,0.0771237463,-0.0001554162,0.0001254256,-0.0001851597
127.4100036621,0.9936592579,0.0004083758,0.0827606022,0.0761036426,-0.0003268716,-0.0000475645,-0.0000956585
127.4199981689,0.9936531782,0.0001387361,0.0823569894,0.0766208097,-0.0002937352,-0.0000093538,-0.0001458212
127.4300003052,0.9935902357,-0.0013280233,0.0813595057,0.0784689263,-0.0001269253,0.0000774273,-0.0003161962
127.4400024414,0.9936248660,-0.0026748569,0.0800937340,0.0792934150,0.0000226222,0.0001938628,-0.0003850802
127.4499969482,0.9935914278,-0.0025192744,0.0807234272,0.0790790245,0.0000009005,0.0001329423,-0.0003634892
127.4599990845,0.9935189486,-0.0025275582,0.0812464654,0.0794526637,0.0000008438,0.0000800210,-0.0004012630
127.4700012207,0.9934461117,-0.0013658458,0.0827986076,0.0787869319,-0.0001319470,-0.0000653062,-0.0003447899
127.4800033569,0.9934849739,0.0006299355,0.0842045620,0.0767917633,-0.0003572329,-0.0001892122,-0.0001629950
127.4899978638,0.9935740232,0.0011053777,0.0837378874,0.0761415660,-0.0004074119,-0.0001370032,-0.0001001775
127.5000000000,0.9937222004,0.0004943389,0.0820014328,0.0761041865,-0.0003328529,0.0000320108,-0.0000902098
