t,q0,q1,q2,q3,b1,b2,b3
130.2400000000,0.9934674776,-0.0019734551,0.0845085876,0.0766601264,-0.0001008581,-0.0000866271,0.0000179498
130.2500000000,0.9934532386,-0.0031986799,0.0833623022,0.0780458692,0.0000415678,0.0000190433,-0.0001094851
130.2600000000,0.9935569621,-0.0033143871,0.0827513858,0.0773678623,0.0000525873,0.0000799833,-0.0000384759
130.2700000000,0.9935728274,-0.0044530144,0.0816679502,0.0782531352,0.0001807642,0.0001780958,-0.0001153634
130.2800000000,0.9936310461,-0.0049911769,0.0810074411,0.0781679401,0.0002389076,0.0002397455,-0.0001018196
130.2900000000,0.9935308250,-0.0043367589,0.0823858605,0.0780401323,0.0001624568,0.0001073536,-0.0000945201
130.3000000000,0.9935259768,-0.0040918984,0.0838634934,0.0765264943,0.0001138715,-0.0000381717,0.0000521188
130.3100000000,0.9935647606,-0.0062173367,0.0821117729,0.0777693251,0.0003487181,0.0001206467,-0.0000516674
130.3200000000,0.9935406451,-0.0061362442,0.0828305234,0.0773203565,0.0003317408,0.0000498675,-0.0000079761
130.3300000000,0.9935114343,-0.0059545668,0.0833706661,0.0771291449,0.0003076023,-0.0000022199,0.0000083270
130.3400000000,0.9935526711,-0.0055963800,0.0834960564,0.0764864615,0.0002664035,-0.0000110100,0.0000710275
130.3500000000,0.9935119384,-0.0055194614,0.0837822006,0.0767079308,0.0002588320,-0.0000390692,0.0000482836
130.3600000000,0.9935208631,-0.0067012539,0.0826076456,0.0777648030,0.0003930341,0.0000697710,-0.0000450849
130.3700000000,0.9935796125,-0.0063952428,0.0827046383,0.0769324198,0.0003544146,0.0000638207,0.0000364210
130.3800000000,0.9934740978,-0.0056856215,0.0840161924,0.0769296437,0.0002745043,-0.0000618079,0.0000299570
130.3900000000,0.9935250380,-0.0037542888,0.0853802146,0.0748606912,0.0000526596,-0.0001824997,0.0002197668
130.4000000000,0.9939241902,-0.0019807055,0.0812308303,0.0742450890,-0.0000983655,0.0002459785,0.0002714851
130.4100000000,0.9939433206,-0.0012712772,0.0801439293,0.0751798507,-0.0001531775,0.0003603092,0.0001742606
130.4200000000,0.9940378963,-0.0012468429,0.0788087228,0.0753411661,-0.0001441264,0.0004945392,0.0001596872
130.4300000000,0.9940570458,-0.0016212145,0.0780232126,0.0758969019,-0.0000970736,0.0005711263,0.0001096448
130.4400000000,0.9940780689,-0.0013978374,0.0780153571,0.0756336110,-0.0001195566,0.0005740254,0.0001350007
130.4500000000,0.9940923889,-0.0017396065,0.0775466201,0.0759198122,-0.0000805124,0.0006171278,0.0001100294
130.4600000000,0.9941027318,-0.0017780519,0.0774770586,0.0758544827,-0.0000765547,0.0006254244,0.0001164995
130.4700000000,0.9940341484,-0.0023375372,0.0774002004,0.0768105253,-0.0000142850,0.0006286169,0.0000256732
130.4800000000,0.9940304799,-0.0023844357,0.0774556626,0.0768006500,-0.0000087738,0.0006232857,0.0000280980
130.4900000000,0.9941229134,-0.0033167287,0.0760215643,0.0770022989,0.0000971921,0.0007597170,0.0000179797
130.5000000000,0.9940152655,-0.0038349142,0.0761945904,0.0781877850,0.0001564328,0.0007391663,-0.0000951326
130.5100000000,0.9939911467,-0.0037198447,0.0765399375,0.0781626568,0.0001406188,0.0007052505,-0.0000913342
130.5200000000,0.9938302859,-0.0035142825,0.0777519070,0.0790167928,0.0001170262,0.0005859553,-0.0001800673
130.5300000000,0.9938876740,-0.0032798914,0.0775924327,0.0784598501,0.0000907628,0.0006048330,-0.0001237546
130.5400000000,0.9939593143,-0.0025910538,0.0777639652,0.0774011224,0.0000109727,0.0005918697,-0.0000219821
130.5500000000,0.9938855998,-0.0020388356,0.0786379808,0.0774811312,-0.0000520341,0.0005101732,-0.0000361972
130.5600000000,0.9938609254,-0.0018938432,0.0787867629,0.0776499862,-0.0000674252,0.0004957226,-0.0000533740
130.5700000000,0.9939096332,-0.0017476273,0.0785454115,0.0772735737,-0.0000839813,0.0005214210,-0.0000160562
130.5800000000,0.9938875589,-0.0020256899,0.0783704512,0.0777270168,-0.0000532694,0.0005364262,-0.0000581860
130.5900000000,0.9938249587,-0.0013399534,0.0794160126,0.0774806615,-0.0001315885,0.0004375288,-0.0000396764
130.6000000000,0.9936679729,-0.0034660001,0.0822261761,0.0764905381,0.0000491396,0.0001428635,0.0000755085
130.6100000000,0.9935982282,-0.0044610686,0.0835526926,0.0759052519,0.0001334585,0.0000024390,0.0001410121
130.6200000000,0.9936690335,-0.0056423534,0.0829168657,0.0755963558,0.0002522617,0.0000594770,0.0001829318
130.6300000000,0.9935127821,-0.0066360607,0.0834802173,0.0769374280,0.0003564554,-0.0000029040,0.0000575653
130.6400000000,0.9935128013,-0.0060693796,0.0843595645,0.0760193405,0.0002859424,-0.0000843222,0.0001434868
130.6500000000,0.9933870300,-0.0060770311,0.0851679559,0.0767573948,0.0002870195,-0.0001636880,0.0000697002
130.6600000000,0.9933738099,-0.0050934330,0.0861640346,0.0758833969,0.0001740404,-0.0002548267,0.0001484223
130.6700000000,0.9934244541,-0.0043834390,0.0863699616,0.0750257898,0.0000940075,-0.0002677766,0.0002287730
130.6800000000,0.9934991533,-0.0043380799,0.0858069046,0.0746845942,0.0000895736,-0.0002120137,0.0002629418
130.6900000000,0.9934171944,-0.0050848803,0.0855666925,0.0759918608,0.0001767678,-0.0001924700,0.0001381204
130.7000000000,0.9937253679,-0.0031673533,0.0807150840,0.0773623701,0.0000356859,0.0003070599,-0.0000095982
130.7100000000,0.9939533084,-0.0023964556,0.0777686514,0.0774797688,-0.0000180002,0.0006081228,-0.0000248144
130.7200000000,0.9940615229,-0.0018472989,0.0765597753,0.0773102641,-0.0000655647,0.0007333451,-0.0000099003
130.7300000000,0.9940843311,-0.0006279623,0.0770612554,0.0765343799,-0.0001975255,0.0006934526,0.0000580832
130.7400000000,0.9940227227,0.0016792937,0.0791748519,0.0751488494,-0.0004524143,0.0005005355,0.0001782755
130.7500000000,0.9939768640,0.0017998710,0.0790778711,0.0758514638,-0.0004576725,0.0005118466,0.0001076944
130.7600000000,0.9939412322,0.0036372264,0.0807142710,0.0745171391,-0.0006618641,0.0003632171,0.0002270961
130.7700000000,0.9939496287,0.0033822755,0.0800952030,0.0750829823,-0.0006282336,0.0004237939,0.0001723593
130.7800000000,0.9939583874,0.0026486481,0.0792730493,0.0758649623,-0.0005424146,0.0005007743,0.0001011746
130.7900000000,0.9939399907,0.0021170350,0.0789786287,0.0764276737,-0.0004834094,0.0005263339,0.0000482523
130.8000000000,0.9935651924,-0.0006503598,0.0817230291,0.0784164008,-0.0002143207,0.0002295832,-0.0001291846
130.8100000000,0.9935465761,-0.0021453189,0.0820669544,0.0782662996,-0.0000703117,0.0001847782,-0.0001018568
130.8200000000,0.9934506983,-0.0024108884,0.0832648342,0.0782103891,-0.0000542652,0.0000624953,-0.0000931269
130.8300000000,0.9934600262,-0.0055060700,0.0807149772,0.0805726508,0.0002908220,0.0002932918,-0.0003025155
130.8400000000,0.9934458904,-0.0067585677,0.0802194820,0.0811444349,0.0004232654,0.0003348207,-0.0003482300
130.8500000000,0.9933723791,-0.0061946156,0.0816393395,0.0806719373,0.0003520305,0.0001980620,-0.0003068145
130.8600000000,0.9934347936,-0.0052285365,0.0822738275,0.0793157649,0.0002397746,0.0001418521,-0.0001786050
130.8700000000,0.9934938982,-0.0041320715,0.0828411100,0.0780394178,0.0001156623,0.0000938141,-0.0000604266
130.8800000000,0.9934482318,-0.0044518106,0.0826187255,0.0788348800,0.0001552329,0.0001138492,-0.0001367366
130.8900000000,0.9934231248,-0.0034899191,0.0836203233,0.0781406237,0.0000459961,0.0000221478,-0.0000744348
130.9000000000,0.9934790671,-0.0029102134,0.0846825990,0.0762871636,-0.0000367026,-0.0000776881,0.0001049022
130.9100000000,0.9933158907,-0.0027853257,0.0860284484,0.0769083173,-0.0000527729,-0.0002106026,0.0000414716
130.9200000000,0.9933746103,-0.0035266752,0.0851077659,0.0771434665,0.0000284821,-0.0001223423,0.0000259797
130.9300000000,0.9934806437,-0.0038123073,0.0843463311,0.0765987820,0.0000577341,-0.0000491755,0.0000841448
130.9400000000,0.9934812688,-0.0060178655,0.0824004624,0.0785424578,0.0003077251,0.0001288773,-0.0000869381
130.9500000000,0.9934238679,-0.0049893367,0.0840670646,0.0775683813,0.0001837831,-0.0000294305,0.0000026548
130.9600000000,0.9934229438,-0.0047696211,0.0842764832,0.0773665297,0.0001580626,-0.0000468849,0.0000223416
130.9700000000,0.9934182083,-0.0043675742,0.0846364110,0.0770575473,0.0001133243,-0.0000790347,0.0000498275
130.9800000000,0.9934991236,-0.0054196246,0.0831061728,0.0776111021,0.0002342884,0.0000649398,0.0000055281
130.9900000000,0.9935137176,-0.0055869127,0.0829916682,0.0775349106,0.0002507995,0.0000751255,0.0000150968
131.0000000000,0.9935455809,-0.0047117327,0.0826205058,0.0775811205,0.0001657083,0.0001195572,0.0000043013
131.0100000000,0.9937391565,-0.0050746568,0.0805667189,0.0772382058,0.0002151456,0.0003234337,0.0000435233
131.0200000000,0.9937441077,-0.0047920844,0.0806341785,0.0771220700,0.0001858344,0.0003193862,0.0000526559
131.0300000000,0.9938944238,-0.0056775519,0.0787649768,0.0770565905,0.0002867446,0.0005011756,0.0000684472
131.0400000000,0.9938264285,-0.0065098779,0.0784576911,0.0781731550,0.0003807628,0.0005238364,-0.0000361612
131.0500000000,0.9938206553,-0.0043329826,0.0807285376,0.0760567788,0.0001299400,0.0003136595,0.0001558683
131.0600000000,0.9937241396,-0.0055297340,0.0799321092,0.0780552006,0.0002716766,0.0003852502,-0.0000325199
131.0700000000,0.9937851523,-0.0042252174,0.0808555232,0.0763911184,0.0001228948,0.0003030966,0.0001224927
131.0800000000,0.9938308460,-0.0042529203,0.0803924474,0.0762837899,0.0001287256,0.0003507160,0.0001338244
131.0900000000,0.9938419522,-0.0030956775,0.0813263768,0.0751971495,-0.0000001216,0.0002677645,0.0002340035
131.1000000000,0.9935146615,-0.0022690373,0.0812963557,0.0794630193,-0.0000459267,0.0002773810,-0.0001997331
131.1100000000,0.9933080663,-0.0009196367,0.0825166508,0.0808037248,-0.0001791199,0.0001660648,-0.0003429404
131.1200000000,0.9931471162,0.0004174639,0.0839797802,0.0812774741,-0.0003199114,0.0000311931,-0.0004031371
131.1300000000,0.9931202874,0.0010313367,0.0841985089,0.0813734737,-0.0003816315,0.0000152587,-0.0004174034
131.1400000000,0.9930882417,0.0018075409,0.0847870082,0.0811396336,-0.0004656955,-0.0000381132,-0.0004001359
131.1500000000,0.9930877986,0.0021386875,0.0848545177,0.0810663989,-0.0005009647,-0.0000427961,-0.0003948544
131.1600000000,0.9930796143,0.0008229853,0.0835764125,0.0825056700,-0.0003475167,0.0000753805,-0.0005265600
131.1700000000,0.9929874262,0.0016067161,0.0849537432,0.0821964201,-0.0004397237,-0.0000564500,-0.0005016680
131.1800000000,0.9930948898,0.0007110138,0.0834578212,0.0824428672,-0.0003372961,0.0000864218,-0.0005153098
131.1900000000,0.9931157286,0.0004483160,0.0832139691,0.0824401842,-0.0003096480,0.0001105880,-0.0005125671
131.2000000000,0.9935063108,-0.0030495258,0.0823883482,0.0784096354,0.0000109773,0.0001672429,-0.0000790771
131.2100000000,0.9936546201,-0.0042130341,0.0828079151,0.0759973382,0.0001029371,0.0001177861,0.0001714865
131.2200000000,0.9937947631,-0.0053819457,0.0820036921,0.0749559729,0.0002160053,0.0001904594,0.0002853355
131.2300000000,0.9938574479,-0.0018833363,0.0853387690,0.0704352246,-0.0001931120,-0.0001159294,0.0007040161
131.2400000000,0.9938375912,-0.0021397049,0.0850016988,0.0711124118,-0.0001573070,-0.0000834028,0.0006392477
131.2500000000,0.9938164657,-0.0028157674,0.0844895020,0.0719890828,-0.0000800521,-0.0000376875,0.0005593015
131.2600000000,0.9938651990,-0.0040907561,0.0831271943,0.0728361276,0.0000625886,0.0000895571,0.0004865748
131.2700000000,0.9939191701,-0.0043572330,0.0827514699,0.0725113242,0.0000903548,0.0001271469,0.0005226091
131.2800000000,0.9939606741,-0.0046949366,0.0823089154,0.0724249842,0.0001261245,0.0001684006,0.0005346723
131.2900000000,0.9938808137,-0.0048597853,0.0827608237,0.0729928542,0.0001431644,0.0001221892,0.0004799622
131.3000000000,0.9937281507,-0.0039044897,0.0823309740,0.0755693603,0.0000735002,0.0001734741,0.0002162372
131.3100000000,0.9936849340,-0.0033712945,0.0820274902,0.0764877584,0.0000303275,0.0002091850,0.0001211188
131.3200000000,0.9937390348,-0.0021153244,0.0823276509,0.0755010868,-0.0001037315,0.0001900477,0.0002109845
131.3300000000,0.9937516627,-0.0027948440,0.0812457302,0.0764784480,-0.0000210385,0.0002932371,0.0001206990
131.3400000000,0.9935956154,-0.0027879013,0.0821442367,0.0775390550,-0.0000194328,0.0002030871,0.0000129559
131.3500000000,0.9936195539,-0.0026264245,0.0821253575,0.0772574247,-0.0000381013,0.0002066298,0.0000395354
131.3600000000,0.9936508455,-0.0015652120,0.0828595538,0.0760910097,-0.0001581968,0.0001420730,0.0001482200
131.3700000000,0.9936948522,-0.0019990480,0.0820289055,0.0764055185,-0.0001052042,0.0002213207,0.0001201759
131.3800000000,0.9937008738,-0.0027897473,0.0812625547,0.0771180128,-0.0000153247,0.0002906227,0.0000568428
131.3900000000,0.9936136934,-0.0029975547,0.0817110925,0.0777569313,0.0000082052,0.0002433557,-0.0000054314
131.4000000000,0.9933510257,-0.0011943958,0.0852641963,0.0773455238,-0.0002001792,-0.0000972371,0.0000180144
131.4100000000,0.9932126341,-0.0015127283,0.0856722828,0.0786551661,-0.0001599090,-0.0001393631,-0.0001107752
131.4200000000,0.9932373664,-0.0019808457,0.0850907836,0.0789630846,-0.0001059244,-0.0000849278,-0.0001362404
131.4300000000,0.9932088609,-0.0029307499,0.0844626116,0.0799602190,0.0000020121,-0.0000297377,-0.0002274745
131.4400000000,0.9931737814,-0.0027663796,0.0849808492,0.0798526284,-0.0000177006,-0.0000805277,-0.0002198050
131.4500000000,0.9931915075,-0.0023519077,0.0853070727,0.0792956581,-0.0000670360,-0.0001076396,-0.0001675253
131.4600000000,0.9931780560,-0.0045993825,0.0832706144,0.0814996907,0.0001894416,0.0000770788,-0.0003655850
131.4700000000,0.9932562887,-0.0051442771,0.0826134908,0.0811818486,0.0002462052,0.0001387161,-0.0003281651
131.4800000000,0.9932295560,-0.0044933592,0.0835856284,0.0805499937,0.0001697921,0.0000476346,-0.0002707900
131.4900000000,0.9932027037,-0.0024076138,0.0856463806,0.0787863578,-0.0000689726,-0.0001412270,-0.0001132143
131.5000000000,0.9933425135,-0.0022338889,0.0828590910,0.0800001983,-0.0000539906,0.0001396420,-0.0002321082
131.5100000000,0.9933485894,-0.0009901969,0.0830683176,0.0797323899,-0.0001810612,0.0001296501,-0.0002154835
131.5200000000,0.9934639637,0.0002439305,0.0829544137,0.0784082814,-0.0003131844,0.0001530430,-0.0000929573
131.5300000000,0.9933641962,0.0007157068,0.0835710008,0.0790123360,-0.0003589051,0.0000944951,-0.0001573961
131.5400000000,0.9932420025,0.0006507601,0.0840117134,0.0800745466,-0.0003470999,0.0000503757,-0.0002623547
131.5500000000,0.9934265040,0.0000437644,0.0822711980,0.0795941538,-0.0002779117,0.0002173606,-0.0002057650
131.5600000000,0.9934385679,-0.0014938075,0.0808370478,0.0808885163,-0.0001028617,0.0003471556,-0.0003214877
131.5700000000,0.9933310016,-0.0007234127,0.0824519134,0.0805895771,-0.0001956683,0.0001912541,-0.0003000652
131.5800000000,0.9932926918,0.0007213775,0.0839742614,0.0794822709,-0.0003599602,0.0000512375,-0.0002020924
131.5900000000,0.9933875511,0.0005286381,0.0830168574,0.0793038160,-0.0003336328,0.0001462735,-0.0001816992
131.6000000000,0.9933865654,0.0005049974,0.0825995908,0.0797507629,-0.0003234654,0.0001862686,-0.0002260472
131.6100000000,0.9934983803,0.0007990570,0.0820524278,0.0789159617,-0.0003568103,0.0002444016,-0.0001457973
131.6200000000,0.9934380861,0.0006177430,0.0821353209,0.0795875400,-0.0003327602,0.0002358230,-0.0002107936
131.6300000000,0.9936041553,0.0003360416,0.0808689309,0.0788091720,-0.0003024375,0.0003613467,-0.0001307496
131.6400000000,0.9936859258,-0.0003525516,0.0797705573,0.0788974946,-0.0002250380,0.0004662255,-0.0001336310
131.6500000000,0.9937168480,0.0021491361,0.0819646810,0.0761839762,-0.0005127412,0.0002695347,0.0001159526
131.6600000000,0.9937002358,0.0015220669,0.0811758687,0.0772528514,-0.0004358272,0.0003418570,0.0000160319
131.6700000000,0.9936049786,0.0008025044,0.0810669508,0.0785916787,-0.0003533523,0.0003448837,-0.0001110110
131.6800000000,0.9935153136,0.0005069337,0.0814318394,0.0793468352,-0.0003208130,0.0003048295,-0.0001848072
131.6900000000,0.9935656082,0.0000668326,0.0808097979,0.0793546114,-0.0002716131,0.0003662034,-0.0001816251
131.7000000000,0.9936061388,0.0007563275,0.0810336047,0.0786118560,-0.0003470780,0.0003489331,-0.0001128045
131.7100000000,0.9935857702,0.0005252934,0.0807813646,0.0791290873,-0.0003170893,0.0003727098,-0.0001626122
131.7200000000,0.9935584593,0.0016565937,0.0819480783,0.0782518757,-0.0004464358,0.0002670168,-0.0000837492
131.7300000000,0.9935886101,0.0025058087,0.0823370390,0.0774338871,-0.0005394183,0.0002364560,-0.0000090391
131.7400000000,0.9935060645,0.0046182805,0.0844727947,0.0760836269,-0.0007740002,0.0000411862,0.0001065302
131.7500000000,0.9934515869,0.0053230875,0.0850261025,0.0761325886,-0.0008482013,-0.0000094288,0.0000958280
131.7600000000,0.9934664570,0.0046117684,0.0840760027,0.0770347721,-0.0007633800,0.0000793433,0.0000125728
131.7700000000,0.9935441103,0.0051050756,0.0840205722,0.0760564433,-0.0008192196,0.0000903214,0.0001056956
131.7800000000,0.9934751737,0.0043580764,0.0837257887,0.0773180360,-0.0007311678,0.0001140113,-0.0000135134
131.7900000000,0.9933656098,0.0035457086,0.0837594550,0.0787181489,-0.0006391491,0.0001039972,-0.0001450501
131.8000000000,0.9930238412,0.0029413035,0.0854743863,0.0811734484,-0.0005727849,-0.0000735698,-0.0003866412
131.8100000000,0.9929687594,0.0035623852,0.0865121178,0.0807217794,-0.0006467243,-0.0001711277,-0.0003470494
131.8200000000,0.9928864101,0.0044280380,0.0877192164,0.0803884824,-0.0007463951,-0.0002821969,-0.0003197024
131.8300000000,0.9929954834,0.0048309771,0.0872786262,0.0794925978,-0.0007894867,-0.0002339520,-0.0002332069
131.8400000000,0.9929664243,0.0032454935,0.0859793962,0.0813307469,-0.0006068884,-0.0001173178,-0.0004024665
131.8500000000,0.9929135970,0.0021601225,0.0855078276,0.0825005103,-0.0004854940,-0.0000801475,-0.0005076422
131.8600000000,0.9928695465,0.0026563826,0.0864323779,0.0820515164,-0.0005461896,-0.0001694146,-0.0004662706
131.8700000000,0.9928339632,0.0035983270,0.0874772872,0.0813357098,-0.0006538009,-0.0002664621,-0.0004021254
131.8800000000,0.9930036976,0.0033775222,0.0861732865,0.0806623427,-0.0006256855,-0.0001363600,-0.0003325786
131.8900000000,0.9928803603,0.0033690405,0.0868753460,0.0814242833,-0.0006246073,-0.0002060906,-0.0004080049
131.9000000000,0.9928649255,-0.0001191972,0.0857874498,0.0828235417,-0.0002572463,-0.0001268915,-0.0005165709
131.9100000000,0.9929218642,0.0001986305,0.0870275173,0.0808229141,-0.0003168769,-0.0002467336,-0.0003190131
131.9200000000,0.9929838080,-0.0007045663,0.0863425409,0.0807937270,-0.0002229646,-0.0001848880,-0.0003072191
131.9300000000,0.9931044591,0.0001879982,0.0867450095,0.0788593766,-0.0003319439,-0.0002163371,-0.0001201668
131.9400000000,0.9931237313,-0.0002253746,0.0862670133,0.0791404190,-0.0002852205,-0.0001722078,-0.0001426126
131.9500000000,0.9930932629,-0.0002951807,0.0864560121,0.0793160891,-0.0002799135,-0.0001903829,-0.0001588104
131.9600000000,0.9930512220,-0.0001689913,0.0868421986,0.0794208695,-0.0002955910,-0.0002284259,-0.0001683323
131.9700000000,0.9930243137,-0.0006734416,0.0865516395,0.0800691733,-0.0002382612,-0.0002028884,-0.0002283029
131.9800000000,0.9929824613,0.0012486947,0.0885436690,0.0783855276,-0.0004592153,-0.0003841730,-0.0000777934
131.9900000000,0.9929642877,0.0010036048,0.0881994315,0.0790049132,-0.0004274593,-0.0003508715,-0.0001384806
132.0000000000,0.9929530511,0.0012889249,0.0872246882,0.0802149031,-0.0004372102,-0.0002519096,-0.0002602219
132.0100000000,0.9929515249,0.0008852973,0.0863013454,0.0812315408,-0.0003797483,-0.0001631496,-0.0003557148
132.0200000000,0.9930000908,-0.0001515746,0.0849270536,0.0820864926,-0.0002589512,-0.0000343887,-0.0004318021
132.0300000000,0.9929586514,0.0003927585,0.0857464718,0.0817343560,-0.0003240958,-0.0001107585,-0.0004017069
132.0400000000,0.9929364720,0.0012490307,0.0865891512,0.0811043860,-0.0004223143,-0.0001855744,-0.0003448938
132.0500000000,0.9930213379,0.0016366058,0.0862835742,0.0803808983,-0.0004637435,-0.0001502563,-0.0002744741
132.0600000000,0.9929960257,0.0031466750,0.0876231499,0.0791907508,-0.0006336450,-0.0002704095,-0.0001683850
132.0700000000,0.9929548003,0.0025373323,0.0870664121,0.0803353370,-0.0005565367,-0.0002211156,-0.0002764592
132.0800000000,0.9929224430,0.0030086563,0.0876464896,0.0800878457,-0.0006100653,-0.0002757497,-0.0002547819
132.0900000000,0.9928997882,0.0019527386,0.0867870950,0.0813277171,-0.0004861722,-0.0001982154,-0.0003689958
132.1000000000,0.9929047745,0.0019244565,0.0865299700,0.0815412138,-0.0004803473,-0.0001732492,-0.0003886750
132.1100000000,0.9928641904,0.0037267883,0.0882446777,0.0801229515,-0.0006843318,-0.0003286153,-0.0002637684
132.1200000000,0.9927967995,0.0054427038,0.0897833876,0.0791443944,-0.0008751640,-0.0004671323,-0.0001797319
132.1300000000,0.9927746799,0.0041004130,0.0884175063,0.0810183079,-0.0007142194,-0.0003438640,-0.0003542147
132.1400000000,0.9927899949,0.0049847142,0.0891222671,0.0800025007,-0.0008157909,-0.0004051782,-0.0002605080
132.1500000000,0.9926050405,0.0056800278,0.0906519855,0.0805306679,-0.0008904090,-0.0005521164,-0.0003185221
132.1600000000,0.9925704110,0.0052464631,0.0903476043,0.0813250523,-0.0008371898,-0.0005263663,-0.0003937995
132.1700000000,0.9927532113,0.0046798399,0.0888246787,0.0808043132,-0.0007725865,-0.0003772315,-0.0003351552
132.1800000000,0.9927698792,0.0020171523,0.0865158966,0.0831799121,-0.0004692845,-0.0001699395,-0.0005477004
132.1900000000,0.9926192520,0.0027666221,0.0884571898,0.0829137620,-0.0005629878,-0.0003576536,-0.0005277025
132.2000000000,0.9929292088,0.0024664576,0.0874606371,0.0802255556,-0.0005482705,-0.0002579670,-0.0002556304
132.2100000000,0.9931000098,0.0016822907,0.0862533536,0.0794348749,-0.0004670229,-0.0001409579,-0.0001670754
132.2200000000,0.9931376812,0.0010079958,0.0857575206,0.0795121233,-0.0003963261,-0.0000955584,-0.0001689637
132.2300000000,0.9931628240,0.0006833591,0.0855343339,0.0794419017,-0.0003621964,-0.0000763349,-0.0001584450
132.2400000000,0.9932522677,-0.0001883217,0.0843696896,0.0795716830,-0.0002650289,0.0000332240,-0.0001642911
132.2500000000,0.9932797129,-0.0007854393,0.0838552651,0.0797689767,-0.0002006493,0.0000805517,-0.0001777805
132.2600000000,0.9932427547,-0.0021224260,0.0830222873,0.0810655618,-0.0000505328,0.0001546383,-0.0002978419
132.2700000000,0.9931709474,-0.0013537796,0.0844012176,0.0805361474,-0.0001414175,0.0000233232,-0.0002530697
132.2800000000,0.9931936104,-0.0008031098,0.0847614286,0.0798830861,-0.0002044113,-0.0000058143,-0.0001917183
132.2900000000,0.9930963649,-0.0006232506,0.0854039734,0.0804076054,-0.0002210445,-0.0000686119,-0.0002466813
132.3000000000,0.9932804268,-0.0009885841,0.0844238806,0.0791557005,-0.0001874056,0.0000275228,-0.0001166852
132.3100000000,0.9933820410,-0.0017593798,0.0833532039,0.0790016998,-0.0001037824,0.0001288569,-0.0000926538
132.3200000000,0.9934678504,-0.0025539260,0.0823202046,0.0789841227,-0.0000168885,0.0002256269,-0.0000828389
132.3300000000,0.9934473684,-0.0021504570,0.0830229610,0.0785168115,-0.0000662746,0.0001607810,-0.0000400174
132.3400000000,0.9933076626,-0.0019560394,0.0840572504,0.0791861104,-0.0000888607,0.0000586664,-0.0001092811
132.3500000000,0.9933233337,-0.0023620147,0.0835739656,0.0794894196,-0.0000427868,0.0001062670,-0.0001338307
132.3600000000,0.9934151376,-0.0024197301,0.0830271424,0.0789113614,-0.0000385140,0.0001622345,-0.0000739849
132.3700000000,0.9934653743,-0.0034483167,0.0817956615,0.0795243916,0.0000788330,0.0002778668,-0.0001240621
132.3800000000,0.9933581384,-0.0034869946,0.0825623578,0.0800681392,0.0000809572,0.0002011653,-0.0001770915
132.3900000000,0.9933973289,-0.0011499471,0.0845333733,0.0775534228,-0.0001865512,0.0000252666,0.0000543741
132.4000000000,0.9930583129,0.0009621165,0.0871037787,0.0790391884,-0.0004035614,-0.0002152823,-0.0001135878
132.4100000000,0.9929836330,-0.0003441918,0.0855228009,0.0816653942,-0.0002388755,-0.0000694674,-0.0003633462
132.4200000000,0.9929232789,-0.0020953718,0.0841192224,0.0838029116,-0.0000369029,0.0000549940,-0.0005607321
132.4300000000,0.9928103834,-0.0043167599,0.0828723212,0.0862617327,0.0002131632,0.0001590848,-0.0007861407
132.4400000000,0.9928087014,-0.0038141028,0.0837857020,0.0854183301,0.0001480268,0.0000711181,-0.0007073579
132.4500000000,0.9928297060,-0.0033105254,0.0842312806,0.0847543908,0.0000901909,0.0000317822,-0.0006461411
132.4600000000,0.9928545264,-0.0005283049,0.0866057205,0.0820917744,-0.0002289515,-0.0001796062,-0.0004028762
132.4700000000,0.9928369037,-0.0000136769,0.0867453341,0.0821591717,-0.0002800763,-0.0001872981,-0.0004138973
132.4800000000,0.9927086546,-0.0014949348,0.0858823712,0.0845666041,-0.0001047240,-0.0001129540,-0.0006384567
132.4900000000,0.9926908368,-0.0018837439,0.0857398474,0.0849119103,-0.0000611250,-0.0001023570,-0.0006693867
132.5000000000,0.9930377113,-0.0033903702,0.0841915212,0.0823188745,0.0000785575,0.0000399111,-0.0003956578
132.5100000000,0.9930638408,-0.0039447673,0.0844906914,0.0816698840,0.0001250677,0.0000058679,-0.0003259851
132.5200000000,0.9932632647,-0.0058380357,0.0820215286,0.0816484727,0.0003320090,0.0002379981,-0.0003047866
132.5300000000,0.9933625381,-0.0051491685,0.0825514784,0.0799350194,0.0002458256,0.0001907438,-0.0001379146
132.5400000000,0.9934224890,-0.0057911660,0.0816816968,0.0800394981,0.0003172500,0.0002735083,-0.0001413501
132.5500000000,0.9933911702,-0.0049113181,0.0828366603,0.0792965925,0.0002131633,0.0001648165,-0.0000753269
132.5600000000,0.9932038834,-0.0042856077,0.0844407098,0.0799840361,0.0001435679,0.0000082997,-0.0001489302
132.5700000000,0.9931364328,-0.0039363436,0.0850344682,0.0802101630,0.0001066176,-0.0000474417,-0.0001750432
132.5800000000,0.9932333886,-0.0028957490,0.0853124705,0.0787453664,-0.0000109038,-0.0000651185,-0.0000370631
132.5900000000,0.9932377126,-0.0022670935,0.0856764570,0.0783150767,-0.0000820310,-0.0000958066,0.0000002115
132.6000000000,0.9930109013,-0.0001354060,0.0866149433,0.0801697154,-0.0002841798,-0.0001730921,-0.0002040589
132.6100000000,0.9929306085,0.0009471049,0.0867959120,0.0809591215,-0.0003876471,-0.0001832623,-0.0002910489
132.6200000000,0.9928619665,0.0017158178,0.0872028053,0.0813501215,-0.0004646786,-0.0002173753,-0.0003353457
